name,p_female,p_male,weight,culture,source
geremia,0.0,1.0,1.0,european_other,firstname-db
gereon,0.0,1.0,1.0,european_other,firstname-db
gerfred,0.0,1.0,1.0,european_other,firstname-db
gerfried,0.0,1.0,1.0,european_other,firstname-db
gerfriede,1.0,0.0,1.0,european_other,firstname-db
gerga,1.0,0.0,1.0,european_other,firstname-db
gergana,1.0,0.0,1.0,european_other,firstname-db
gergely,0.0,1.0,1.0,european_other,firstname-db
gergin,0.0,1.0,1.0,european_other,firstname-db
gergina,1.0,0.0,1.0,european_other,firstname-db
gergő,0.0,1.0,1.0,european_other,firstname-db
gerhard,0.0,1.0,1.0,european_other,firstname-db
gerharda,1.0,0.0,1.0,european_other,firstname-db
gerharde,1.0,0.0,1.0,european_other,firstname-db
gerhardina,1.0,0.0,1.0,european_other,firstname-db
gerhardine,1.0,0.0,1.0,european_other,firstname-db
gerhardt,0.0,1.0,1.0,european_other,firstname-db
gerhardus,0.0,1.0,1.0,european_other,firstname-db
gerhart,0.0,1.0,1.0,european_other,firstname-db
gerheide,1.0,0.0,1.0,european_other,firstname-db
gerhild,1.0,0.0,1.0,european_other,firstname-db
gerhilde,1.0,0.0,1.0,european_other,firstname-db
gerhilt,1.0,0.0,1.0,european_other,firstname-db
gerhold,0.0,1.0,1.0,european_other,firstname-db
geri,0.4352,0.5648,0.9,western,firstname-db
gerianne,1.0,0.0,1.0,western,firstname-db
gerie,0.75,0.25,0.7,european_other,firstname-db
geriene,1.0,0.0,1.0,western,firstname-db
geriet,0.25,0.75,0.7,european_other,firstname-db
gerina,1.0,0.0,1.0,european_other,firstname-db
gerino,0.0,1.0,1.0,european_other,firstname-db
gerit,0.5,0.5,0.5,european_other,firstname-db
gerjan,0.0,1.0,1.0,european_other,firstname-db
gerjanne,1.0,0.0,1.0,european_other,firstname-db
gerjet,0.0,1.0,1.0,european_other,firstname-db
gerke,0.25,0.75,0.7,european_other,firstname-db
gerko,0.0,1.0,1.0,european_other,firstname-db
gerlach,0.0,1.0,1.0,european_other,firstname-db
gerlanda,1.0,0.0,1.0,european_other,firstname-db
gerlando,0.0,1.0,1.0,european_other,firstname-db
gerli,1.0,0.0,1.0,european_other,firstname-db
gerlien,1.0,0.0,1.0,european_other,firstname-db
gerlind,1.0,0.0,1.0,european_other,firstname-db
gerlinda,1.0,0.0,1.0,european_other,firstname-db
gerlinde,1.0,0.0,1.0,european_other,firstname-db
gerline,1.0,0.0,1.0,european_other,firstname-db
gerlof,0.0,1.0,1.0,european_other,firstname-db
gerlofke,1.0,0.0,1.0,european_other,firstname-db
gerly,1.0,0.0,1.0,european_other,firstname-db
germ,0.0,1.0,1.0,european_other,firstname-db
germa,1.0,0.0,1.0,european_other,firstname-db
germain,0.0,1.0,1.0,european_other,firstname-db
germaine,0.8971,0.1029,0.85,european_other,firstname-db
german,0.0,1.0,1.0,european_other,firstname-db
germana,1.0,0.0,1.0,european_other,firstname-db
germann,0.0,1.0,1.0,european_other,firstname-db
germano,0.0,1.0,1.0,european_other,firstname-db
germar,0.0,1.0,1.0,european_other,firstname-db
germelino,0.0,1.0,1.0,european_other,firstname-db
germesindo,0.0,1.0,1.0,european_other,firstname-db
germien,1.0,0.0,1.0,european_other,firstname-db
germina,1.0,0.0,1.0,european_other,firstname-db
germinia,1.0,0.0,1.0,european_other,firstname-db
germo,0.0,1.0,1.0,european_other,firstname-db
germut,0.0,1.0,1.0,european_other,firstname-db
germán,0.0,1.0,1.0,european_other,firstname-db
gernfried,0.0,1.0,1.0,european_other,firstname-db
gerno,0.0,1.0,1.0,european_other,firstname-db
gernod,0.0,1.0,1.0,european_other,firstname-db
gernold,0.0,1.0,1.0,european_other,firstname-db
gernot,0.0,1.0,1.0,european_other,firstname-db
gernulf,0.0,1.0,1.0,european_other,firstname-db
gero,0.0,1.0,1.0,european_other,firstname-db
gerolama,1.0,0.0,1.0,european_other,firstname-db
gerolamo,0.0,1.0,1.0,european_other,firstname-db
gerold,0.0,1.0,1.0,european_other,firstname-db
gerolda,1.0,0.0,1.0,european_other,firstname-db
gerolf,0.0,1.0,1.0,european_other,firstname-db
geronda,1.0,0.0,1.0,european_other,firstname-db
geronima,1.0,0.0,1.0,european_other,firstname-db
geronimo,0.0,1.0,1.0,european_other,firstname-db
gerrard,0.0,1.0,1.0,western,firstname-db
gerrelt,0.0,1.0,1.0,european_other,firstname-db
gerreltje,1.0,0.0,1.0,european_other,firstname-db
gerret,0.0,1.0,1.0,european_other,firstname-db
gerri,1.0,0.0,1.0,western,firstname-db
gerrianne,1.0,0.0,1.0,european_other,firstname-db
gerrie,0.75,0.25,0.7,european_other,firstname-db
gerriet,0.25,0.75,0.7,european_other,firstname-db
gerrit,0.1029,0.8971,0.85,european_other,firstname-db
gerrita,1.0,0.0,1.0,european_other,firstname-db
gerritdina,1.0,0.0,1.0,european_other,firstname-db
gerry,0.25,0.75,0.7,western,firstname-db
gersende,1.0,0.0,1.0,european_other,firstname-db
gershon,0.0,1.0,1.0,arab,firstname-db
gerson,0.0,1.0,1.0,european_other,firstname-db
gert,0.4352,0.5648,0.9,european_other,firstname-db
gerta,1.0,0.0,1.0,european_other,firstname-db
gerthilde,1.0,0.0,1.0,european_other,firstname-db
gerthold,0.0,1.0,1.0,european_other,firstname-db
gerti,0.5,0.5,1.0,european_other,firstname-db
gertie,1.0,0.0,1.0,western,firstname-db
gertjan,0.0,1.0,1.0,european_other,firstname-db
gertje,1.0,0.0,1.0,european_other,firstname-db
gertjedine,1.0,0.0,1.0,european_other,firstname-db
gertmund,0.0,1.0,1.0,european_other,firstname-db
gerto,0.0,1.0,1.0,european_other,firstname-db
gerton,0.0,1.0,1.0,european_other,firstname-db
gertraud,1.0,0.0,1.0,european_other,firstname-db
gertraude,1.0,0.0,1.0,european_other,firstname-db
gertraut,1.0,0.0,1.0,european_other,firstname-db
gertraute,1.0,0.0,1.0,european_other,firstname-db
gertrud,1.0,0.0,1.0,european_other,firstname-db
gertruda,1.0,0.0,1.0,european_other,firstname-db
gertrude,1.0,0.0,1.0,european_other,firstname-db
gertrudes,1.0,0.0,1.0,european_other,firstname-db
gertrudis,1.0,0.0,1.0,european_other,firstname-db
gertrudt,1.0,0.0,1.0,european_other,firstname-db
gertrúda,1.0,0.0,1.0,european_other,firstname-db
gertrūde,1.0,0.0,1.0,european_other,firstname-db
gertwin,0.0,1.0,1.0,european_other,firstname-db
gerty,0.8971,0.1029,0.85,european_other,firstname-db
gervais,0.0,1.0,1.0,european_other,firstname-db
gervaise,1.0,0.0,1.0,european_other,firstname-db
gervas,0.0,1.0,1.0,western,firstname-db
gervasia,1.0,0.0,1.0,european_other,firstname-db
gervasio,0.0,1.0,1.0,european_other,firstname-db
gervin,0.0,1.0,1.0,european_other,firstname-db
gervydas,0.0,1.0,1.0,european_other,firstname-db
gervásio,0.0,1.0,1.0,european_other,firstname-db
gerwald,0.0,1.0,1.0,european_other,firstname-db
gerwin,0.0,1.0,1.0,european_other,firstname-db
gerwine,1.0,0.0,1.0,european_other,firstname-db
gery,0.0,1.0,1.0,european_other,firstname-db
gerzon,0.0,1.0,1.0,arab,firstname-db
gerða,1.0,0.0,1.0,european_other,firstname-db
gerður,1.0,0.0,1.0,european_other,firstname-db
gesa,1.0,0.0,1.0,european_other,firstname-db
gesche,1.0,0.0,1.0,european_other,firstname-db
gesina,1.0,0.0,1.0,european_other,firstname-db
gesine,1.0,0.0,1.0,european_other,firstname-db
gesinus,0.0,1.0,1.0,european_other,firstname-db
geskea,1.0,0.0,1.0,european_other,firstname-db
gesko,0.0,1.0,1.0,european_other,firstname-db
gessica,1.0,0.0,1.0,european_other,firstname-db
gestur,0.0,1.0,1.0,european_other,firstname-db
gesualda,1.0,0.0,1.0,european_other,firstname-db
gesualdo,0.0,1.0,1.0,european_other,firstname-db
gesuina,1.0,0.0,1.0,european_other,firstname-db
gesuino,0.0,1.0,1.0,european_other,firstname-db
geta,1.0,0.0,1.0,slavic,firstname-db
gethin,0.0,1.0,1.0,western,firstname-db
getta,1.0,0.0,1.0,european_other,firstname-db
getulia,1.0,0.0,1.0,european_other,firstname-db
getulio,0.0,1.0,1.0,european_other,firstname-db
getuta,1.0,0.0,1.0,european_other,firstname-db
getzel,0.0,1.0,1.0,arab,firstname-db
geula,1.0,0.0,1.0,arab,firstname-db
geun,0.5,0.5,0.5,east_asian,firstname-db
geva,0.0,1.0,1.0,arab,firstname-db
gevorg,0.0,1.0,1.0,arab,firstname-db
gevork,0.0,1.0,1.0,arab,firstname-db
gexin,0.5,0.5,0.5,east_asian,firstname-db
geziena,1.0,0.0,1.0,european_other,firstname-db
gezienus,0.0,1.0,1.0,european_other,firstname-db
gezim,0.0,1.0,1.0,slavic,firstname-db
gezina,1.0,0.0,1.0,european_other,firstname-db
gezinus,0.0,1.0,1.0,european_other,firstname-db
ghada,1.0,0.0,1.0,arab,firstname-db
ghadah,1.0,0.0,1.0,arab,firstname-db
ghalia,1.0,0.0,1.0,arab,firstname-db
ghalib,0.0,1.0,1.0,arab,firstname-db
ghanim,0.0,1.0,1.0,arab,firstname-db
gharib,0.0,1.0,1.0,arab,firstname-db
ghassan,0.0,1.0,1.0,arab,firstname-db
ghazal,0.0,1.0,1.0,arab,firstname-db
ghazala,1.0,0.0,1.0,arab,firstname-db
ghazanfar,0.0,1.0,1.0,arab,firstname-db
ghazar,0.0,1.0,1.0,arab,firstname-db
ghazi,0.0,1.0,1.0,arab,firstname-db
ghenadi,0.0,1.0,1.0,slavic,firstname-db
ghenadie,0.0,1.0,1.0,slavic,firstname-db
gheorghe,0.0,1.0,1.0,european_other,firstname-db
gheorghi,0.0,1.0,1.0,european_other,firstname-db
gheorghina,1.0,0.0,1.0,european_other,firstname-db
gherarda,1.0,0.0,1.0,european_other,firstname-db
gherardo,0.0,1.0,1.0,european_other,firstname-db
gherasim,0.0,1.0,1.0,european_other,firstname-db
gherghi,1.0,0.0,1.0,european_other,firstname-db
gherghina,1.0,0.0,1.0,european_other,firstname-db
ghi,0.0,1.0,1.0,european_other,firstname-db
ghica,1.0,0.0,1.0,european_other,firstname-db
ghida,1.0,0.0,1.0,arab,firstname-db
ghina,1.0,0.0,1.0,arab,firstname-db
ghinita,1.0,0.0,1.0,european_other,firstname-db
ghino,0.0,1.0,1.0,european_other,firstname-db
ghinwa,1.0,0.0,1.0,arab,firstname-db
ghiocel,0.0,1.0,1.0,european_other,firstname-db
ghiorghe,0.0,1.0,1.0,european_other,firstname-db
ghiorghi,0.5,0.5,1.0,european_other,firstname-db
ghirasim,0.0,1.0,1.0,european_other,firstname-db
ghislain,0.0,1.0,1.0,european_other,firstname-db
ghislaine,1.0,0.0,1.0,european_other,firstname-db
ghita,1.0,0.0,1.0,european_other,firstname-db
ghiwa,1.0,0.0,1.0,arab,firstname-db
ghiyath,0.0,1.0,1.0,arab,firstname-db
ghizela,1.0,0.0,1.0,european_other,firstname-db
ghobad,0.0,1.0,1.0,arab,firstname-db
gholam,0.0,1.0,1.0,arab,firstname-db
gholamreza,0.0,1.0,1.0,arab,firstname-db
ghulam,0.0,1.0,1.0,arab,firstname-db
ghyslain,0.0,1.0,1.0,european_other,firstname-db
ghyslaine,1.0,0.0,1.0,european_other,firstname-db
gi,0.5,0.5,0.5,east_asian,firstname-db
gia,0.5,0.5,0.8333,western,firstname-db
giac,0.25,0.75,0.7,east_asian,firstname-db
giacinta,1.0,0.0,1.0,european_other,firstname-db
giacinto,0.0,1.0,1.0,european_other,firstname-db
giacobba,1.0,0.0,1.0,european_other,firstname-db
giacobbe,0.0,1.0,1.0,european_other,firstname-db
giacoma,1.0,0.0,1.0,european_other,firstname-db
giacomina,1.0,0.0,1.0,european_other,firstname-db
giacomino,0.0,1.0,1.0,european_other,firstname-db
giacomo,0.0,1.0,1.0,european_other,firstname-db
giada,1.0,0.0,1.0,european_other,firstname-db
giambattista,0.0,1.0,1.0,european_other,firstname-db
giammaria,0.0,1.0,1.0,european_other,firstname-db
giammario,0.0,1.0,1.0,european_other,firstname-db
giampaola,1.0,0.0,1.0,european_other,firstname-db
giampaolo,0.0,1.0,1.0,european_other,firstname-db
giampiera,1.0,0.0,1.0,european_other,firstname-db
giampiero,0.0,1.0,1.0,european_other,firstname-db
giampietro,0.0,1.0,1.0,european_other,firstname-db
gian,0.0,1.0,1.0,european_other,firstname-db
gianalberto,0.0,1.0,1.0,european_other,firstname-db
gianandrea,0.0,1.0,1.0,european_other,firstname-db
gianangela,1.0,0.0,1.0,european_other,firstname-db
gianangelo,0.0,1.0,1.0,european_other,firstname-db
gianantonio,0.0,1.0,1.0,european_other,firstname-db
gianbattista,0.0,1.0,1.0,european_other,firstname-db
gianbruno,0.0,1.0,1.0,european_other,firstname-db
giancarla,1.0,0.0,1.0,european_other,firstname-db
giancarlo,0.0,1.0,1.0,european_other,firstname-db
gianclaudio,0.0,1.0,1.0,european_other,firstname-db
giandomenica,1.0,0.0,1.0,european_other,firstname-db
giandomenico,0.0,1.0,1.0,european_other,firstname-db
giandonato,0.0,1.0,1.0,european_other,firstname-db
gianenrico,0.0,1.0,1.0,european_other,firstname-db
gianfranca,1.0,0.0,1.0,european_other,firstname-db
gianfrancesco,0.0,1.0,1.0,european_other,firstname-db
gianfranco,0.0,1.0,1.0,european_other,firstname-db
giang,0.5,0.5,0.5,east_asian,firstname-db
giangiorgio,0.0,1.0,1.0,european_other,firstname-db
giangiuseppe,0.0,1.0,1.0,european_other,firstname-db
gianguido,0.0,1.0,1.0,european_other,firstname-db
gianina,1.0,0.0,1.0,european_other,firstname-db
gianlorenzo,0.0,1.0,1.0,european_other,firstname-db
gianluca,0.0,1.0,1.0,european_other,firstname-db
gianluigi,0.0,1.0,1.0,european_other,firstname-db
gianmarco,0.0,1.0,1.0,european_other,firstname-db
gianmaria,0.0,1.0,1.0,european_other,firstname-db
gianmario,0.0,1.0,1.0,european_other,firstname-db
gianmauro,0.0,1.0,1.0,european_other,firstname-db
gianmichele,0.0,1.0,1.0,european_other,firstname-db
gianna,1.0,0.0,1.6,european_other,firstname-db+faimr-seed
giannella,1.0,0.0,1.0,european_other,firstname-db
giannetta,1.0,0.0,1.0,european_other,firstname-db
giannetto,0.0,1.0,1.0,european_other,firstname-db
gianni,0.0,1.0,1.0,european_other,firstname-db
giannicola,0.0,1.0,1.0,european_other,firstname-db
giannina,1.0,0.0,1.0,european_other,firstname-db
giannino,0.0,1.0,1.0,european_other,firstname-db
giannis,0.0,1.0,1.0,european_other,firstname-db
giannos,0.0,1.0,1.0,european_other,firstname-db
giannoula,1.0,0.0,1.0,european_other,firstname-db
giannoulis,0.0,1.0,1.0,european_other,firstname-db
giano,0.0,1.0,1.0,european_other,firstname-db
gianpaola,1.0,0.0,1.0,european_other,firstname-db
gianpaolo,0.0,1.0,1.0,european_other,firstname-db
gianpiera,1.0,0.0,1.0,european_other,firstname-db
gianpiero,0.0,1.0,1.0,european_other,firstname-db
gianpietro,0.0,1.0,1.0,european_other,firstname-db
gianroberto,0.0,1.0,1.0,european_other,firstname-db
gianstefano,0.0,1.0,1.0,european_other,firstname-db
giantvigka,1.0,0.0,1.0,european_other,firstname-db
gianvincenzo,0.0,1.0,1.0,european_other,firstname-db
gianvittorio,0.0,1.0,1.0,european_other,firstname-db
giao,0.75,0.25,0.7,east_asian,firstname-db
giasone,0.0,1.0,1.0,european_other,firstname-db
gibora,1.0,0.0,1.0,arab,firstname-db
gicu,0.0,1.0,1.0,european_other,firstname-db
gică,0.0,1.0,1.0,european_other,firstname-db
gidas,0.0,1.0,1.0,european_other,firstname-db
gidda,1.0,0.0,1.0,south_asian,firstname-db
gideon,0.0,1.0,1.0,european_other,firstname-db
gidi,0.0,1.0,1.0,european_other,firstname-db
gido,0.0,1.0,1.0,european_other,firstname-db
giedrima,1.0,0.0,1.0,european_other,firstname-db
giedrius,0.0,1.0,1.0,european_other,firstname-db
giedrutis,0.0,1.0,1.0,european_other,firstname-db
giedrė,1.0,0.0,1.0,european_other,firstname-db
giel,0.0,1.0,1.0,european_other,firstname-db
gien,0.75,0.25,0.7,european_other,firstname-db
gieneke,1.0,0.0,1.0,european_other,firstname-db
gieri,0.0,1.0,1.0,european_other,firstname-db
giesa,1.0,0.0,1.0,european_other,firstname-db
giesbert,0.0,1.0,1.0,european_other,firstname-db
giesela,1.0,0.0,1.0,european_other,firstname-db
gieselind,1.0,0.0,1.0,european_other,firstname-db
gieseltraud,1.0,0.0,1.0,european_other,firstname-db
gieslinde,1.0,0.0,1.0,european_other,firstname-db
gieze,0.5,0.5,0.5,european_other,firstname-db
gifford,0.0,1.0,1.0,western,firstname-db
giga,0.0,1.0,1.0,arab,firstname-db
gigel,0.0,1.0,1.0,european_other,firstname-db
gigi,0.5,0.5,0.85,european_other,firstname-db
gigica,1.0,0.0,1.0,european_other,firstname-db
giglia,1.0,0.0,1.0,european_other,firstname-db
giglio,0.0,1.0,1.0,european_other,firstname-db
gigliola,1.0,0.0,1.0,european_other,firstname-db
gijs,0.0,1.0,1.0,european_other,firstname-db
gijsbert,0.0,1.0,1.0,european_other,firstname-db
gijsbertus,0.0,1.0,1.0,european_other,firstname-db
gijsje,1.0,0.0,1.0,european_other,firstname-db
gil,0.1667,0.8333,0.75,european_other,firstname-db
gila,1.0,0.0,1.0,european_other,firstname-db
gilad,0.0,1.0,1.0,arab,firstname-db
gilbert,0.0,1.0,1.0,european_other,firstname-db
gilberta,1.0,0.0,1.0,european_other,firstname-db
gilberte,1.0,0.0,1.0,european_other,firstname-db
gilberto,0.0,1.0,1.0,european_other,firstname-db
gilda,1.0,0.0,1.0,european_other,firstname-db
gildas,0.25,0.75,0.7,western,firstname-db
gildo,0.0,1.0,1.0,european_other,firstname-db
giles,0.0,1.0,1.0,western,firstname-db
gilette,1.0,0.0,1.0,european_other,firstname-db
gili,0.0,1.0,1.0,arab,firstname-db
gilia,1.0,0.0,1.0,european_other,firstname-db
gilian,1.0,0.0,1.0,western,firstname-db
giliane,1.0,0.0,1.0,european_other,firstname-db
gilio,0.0,1.0,1.0,european_other,firstname-db
giljunka,1.0,0.0,1.0,european_other,firstname-db
gill,0.75,0.25,0.7,western,firstname-db
gilla,1.0,0.0,1.0,european_other,firstname-db
gille,0.0,1.0,1.0,european_other,firstname-db
gillean,0.0,1.0,1.0,western,firstname-db
gilles,0.0,1.0,1.0,european_other,firstname-db
gillette,1.0,0.0,1.0,european_other,firstname-db
gillian,1.0,0.0,1.0,western,firstname-db
gilliane,1.0,0.0,1.0,european_other,firstname-db
gillina,1.0,0.0,1.0,european_other,firstname-db
gillis,0.0,1.0,1.0,european_other,firstname-db
gillo,0.0,1.0,1.0,european_other,firstname-db
gilly,0.75,0.25,0.7,western,firstname-db
gilma,1.0,0.0,1.0,european_other,firstname-db
gilman,0.0,1.0,1.0,european_other,firstname-db
gilmar,0.0,1.0,1.0,european_other,firstname-db
gilmore,0.0,1.0,1.0,western,firstname-db
gilroy,0.0,1.0,1.0,western,firstname-db
gils,0.0,1.0,1.0,european_other,firstname-db
gilta,1.0,0.0,1.0,european_other,firstname-db
gilvira,1.0,0.0,1.0,european_other,firstname-db
gilyunka,1.0,0.0,1.0,european_other,firstname-db
gina,1.0,0.0,1.0,european_other,firstname-db
ginas,0.0,1.0,1.0,european_other,firstname-db
gincho,0.0,1.0,1.0,european_other,firstname-db
gine,1.0,0.0,1.0,european_other,firstname-db
gines,0.0,1.0,1.0,european_other,firstname-db
ginetta,1.0,0.0,1.0,european_other,firstname-db
ginette,1.0,0.0,1.0,european_other,firstname-db
ginevra,1.0,0.0,1.0,european_other,firstname-db
ginger,1.0,0.0,1.0,western,firstname-db
ginka,1.0,0.0,1.0,european_other,firstname-db
ginko,1.0,0.0,1.0,east_asian,firstname-db
ginny,1.0,0.0,1.0,western,firstname-db
gino,0.0,1.0,1.0,european_other,firstname-db
ginta,1.0,0.0,1.0,european_other,firstname-db
gintaras,0.0,1.0,1.0,european_other,firstname-db
gintaris,0.0,1.0,1.0,european_other,firstname-db
gintarė,1.0,0.0,1.0,european_other,firstname-db
gintas,0.0,1.0,1.0,european_other,firstname-db
gintautas,0.0,1.0,1.0,european_other,firstname-db
gints,0.0,1.0,1.0,european_other,firstname-db
gintė,1.0,0.0,1.0,european_other,firstname-db
ginutis,0.0,1.0,1.0,european_other,firstname-db
gioacchina,1.0,0.0,1.0,european_other,firstname-db
gioacchino,0.0,1.0,1.0,european_other,firstname-db
giobbe,0.0,1.0,1.0,european_other,firstname-db
gioconda,1.0,0.0,1.0,european_other,firstname-db
giocondo,0.0,1.0,1.0,european_other,firstname-db
gioele,0.0,1.0,1.0,european_other,firstname-db
gioia,1.0,0.0,1.0,european_other,firstname-db
giolanda,1.0,0.0,1.0,european_other,firstname-db
giona,0.0,1.0,1.0,european_other,firstname-db
gionata,0.0,1.0,1.0,european_other,firstname-db
gionatan,0.0,1.0,1.0,european_other,firstname-db
giora,0.0,1.0,1.0,arab,firstname-db
giordana,1.0,0.0,1.0,european_other,firstname-db
giordano,0.0,1.0,1.0,european_other,firstname-db
giorgi,0.0,1.0,1.0,arab,firstname-db
giorgia,1.0,0.0,1.0,european_other,firstname-db
giorgiana,1.0,0.0,1.0,european_other,firstname-db
giorgina,1.0,0.0,1.0,european_other,firstname-db
giorgino,0.0,1.0,1.0,european_other,firstname-db
giorgio,0.0,1.0,1.0,european_other,firstname-db
giorgios,0.0,1.0,1.0,european_other,firstname-db
giosuè,0.0,1.0,1.0,european_other,firstname-db
giota,1.0,0.0,1.0,european_other,firstname-db
giotto,0.0,1.0,1.0,european_other,firstname-db
gioula,1.0,0.0,1.0,european_other,firstname-db
giouli,1.0,0.0,1.0,european_other,firstname-db
giovacchina,1.0,0.0,1.0,european_other,firstname-db
giovacchino,0.0,1.0,1.0,european_other,firstname-db
giovan,0.0,1.0,1.0,european_other,firstname-db
giovanbattista,0.0,1.0,1.0,european_other,firstname-db
giovanna,1.0,0.0,1.0,european_other,firstname-db
giovannella,1.0,0.0,1.0,european_other,firstname-db
giovanni,0.0,1.0,1.0,european_other,firstname-db
giovannina,1.0,0.0,1.0,european_other,firstname-db
giovannino,0.0,1.0,1.0,european_other,firstname-db
giovenale,0.0,1.0,1.0,european_other,firstname-db
giovina,1.0,0.0,1.0,european_other,firstname-db
giovino,0.0,1.0,1.0,european_other,firstname-db
girard,0.0,1.0,1.0,european_other,firstname-db
giray,0.0,1.0,1.0,arab,firstname-db
girija,1.0,0.0,1.0,south_asian,firstname-db
girolama,1.0,0.0,1.0,european_other,firstname-db
girolamo,0.0,1.0,1.0,european_other,firstname-db
gisa,1.0,0.0,1.0,european_other,firstname-db
gisbert,0.0,1.0,1.0,european_other,firstname-db
gisberta,1.0,0.0,1.0,european_other,firstname-db
gisberto,0.0,1.0,1.0,european_other,firstname-db
gisela,1.0,0.0,1.0,european_other,firstname-db
giselbert,0.0,1.0,1.0,european_other,firstname-db
giselher,0.0,1.0,1.0,european_other,firstname-db
giselind,1.0,0.0,1.0,european_other,firstname-db
gisella,1.0,0.0,1.0,european_other,firstname-db
giselle,1.0,0.0,1.0,european_other,firstname-db
gisello,0.0,1.0,1.0,european_other,firstname-db
giseltraud,1.0,0.0,1.0,european_other,firstname-db
gislain,0.0,1.0,1.0,european_other,firstname-db
gislaine,1.0,0.0,1.0,european_other,firstname-db
gisle,0.0,1.0,1.0,european_other,firstname-db
gislena,1.0,0.0,1.0,european_other,firstname-db
gislind,1.0,0.0,1.0,european_other,firstname-db
gislinde,1.0,0.0,1.0,european_other,firstname-db
gislène,1.0,0.0,1.0,european_other,firstname-db
gismar,0.0,1.0,1.0,european_other,firstname-db
gismonde,1.0,0.0,1.0,european_other,firstname-db
giso,0.0,1.0,1.0,european_other,firstname-db
gisselle,1.0,0.0,1.0,western,firstname-db
